"Alue","Asiakkaan oikeudellinen muoto","2014 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2014 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2014 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2014 20 000 - Kiinteistövero, euroa","2014 20 000 - Verotusarvo, euroa","2014 20 000 - Lukumäärä","2014 5 000 - 19 999 Kiinteistövero, euroa","2014 5 000 - 19 999 Verotusarvo, euroa","2014 5 000 - 19 999 Lukumäärä","2014 1 000 - 4 999 Kiinteistövero, euroa","2014 1 000 - 4 999 Verotusarvo, euroa","2014 1 000 - 4 999 Lukumäärä","2014 500 - 999 Kiinteistövero, euroa","2014 500 - 999 Verotusarvo, euroa","2014 500 - 999 Lukumäärä","2014 170 - 499 Kiinteistövero, euroa","2014 170 - 499 Verotusarvo, euroa","2014 170 - 499 Lukumäärä","2014 - 169 Kiinteistövero, euroa","2014 - 169 Verotusarvo, euroa","2014 - 169 Lukumäärä","2015 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2015 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2015 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2015 20 000 - Kiinteistövero, euroa","2015 20 000 - Verotusarvo, euroa","2015 20 000 - Lukumäärä","2015 5 000 - 19 999 Kiinteistövero, euroa","2015 5 000 - 19 999 Verotusarvo, euroa","2015 5 000 - 19 999 Lukumäärä","2015 1 000 - 4 999 Kiinteistövero, euroa","2015 1 000 - 4 999 Verotusarvo, euroa","2015 1 000 - 4 999 Lukumäärä","2015 500 - 999 Kiinteistövero, euroa","2015 500 - 999 Verotusarvo, euroa","2015 500 - 999 Lukumäärä","2015 170 - 499 Kiinteistövero, euroa","2015 170 - 499 Verotusarvo, euroa","2015 170 - 499 Lukumäärä","2015 - 169 Kiinteistövero, euroa","2015 - 169 Verotusarvo, euroa","2015 - 169 Lukumäärä","2016 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2016 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2016 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2016 20 000 - Kiinteistövero, euroa","2016 20 000 - Verotusarvo, euroa","2016 20 000 - Lukumäärä","2016 5 000 - 19 999 Kiinteistövero, euroa","2016 5 000 - 19 999 Verotusarvo, euroa","2016 5 000 - 19 999 Lukumäärä","2016 1 000 - 4 999 Kiinteistövero, euroa","2016 1 000 - 4 999 Verotusarvo, euroa","2016 1 000 - 4 999 Lukumäärä","2016 500 - 999 Kiinteistövero, euroa","2016 500 - 999 Verotusarvo, euroa","2016 500 - 999 Lukumäärä","2016 170 - 499 Kiinteistövero, euroa","2016 170 - 499 Verotusarvo, euroa","2016 170 - 499 Lukumäärä","2016 - 169 Kiinteistövero, euroa","2016 - 169 Verotusarvo, euroa","2016 - 169 Lukumäärä","2017 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2017 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2017 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2017 20 000 - Kiinteistövero, euroa","2017 20 000 - Verotusarvo, euroa","2017 20 000 - Lukumäärä","2017 5 000 - 19 999 Kiinteistövero, euroa","2017 5 000 - 19 999 Verotusarvo, euroa","2017 5 000 - 19 999 Lukumäärä","2017 1 000 - 4 999 Kiinteistövero, euroa","2017 1 000 - 4 999 Verotusarvo, euroa","2017 1 000 - 4 999 Lukumäärä","2017 500 - 999 Kiinteistövero, euroa","2017 500 - 999 Verotusarvo, euroa","2017 500 - 999 Lukumäärä","2017 170 - 499 Kiinteistövero, euroa","2017 170 - 499 Verotusarvo, euroa","2017 170 - 499 Lukumäärä","2017 - 169 Kiinteistövero, euroa","2017 - 169 Verotusarvo, euroa","2017 - 169 Lukumäärä","2018 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2018 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2018 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2018 20 000 - Kiinteistövero, euroa","2018 20 000 - Verotusarvo, euroa","2018 20 000 - Lukumäärä","2018 5 000 - 19 999 Kiinteistövero, euroa","2018 5 000 - 19 999 Verotusarvo, euroa","2018 5 000 - 19 999 Lukumäärä","2018 1 000 - 4 999 Kiinteistövero, euroa","2018 1 000 - 4 999 Verotusarvo, euroa","2018 1 000 - 4 999 Lukumäärä","2018 500 - 999 Kiinteistövero, euroa","2018 500 - 999 Verotusarvo, euroa","2018 500 - 999 Lukumäärä","2018 170 - 499 Kiinteistövero, euroa","2018 170 - 499 Verotusarvo, euroa","2018 170 - 499 Lukumäärä","2018 - 169 Kiinteistövero, euroa","2018 - 169 Verotusarvo, euroa","2018 - 169 Lukumäärä","2019 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2019 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2019 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2019 20 000 - Kiinteistövero, euroa","2019 20 000 - Verotusarvo, euroa","2019 20 000 - Lukumäärä","2019 5 000 - 19 999 Kiinteistövero, euroa","2019 5 000 - 19 999 Verotusarvo, euroa","2019 5 000 - 19 999 Lukumäärä","2019 1 000 - 4 999 Kiinteistövero, euroa","2019 1 000 - 4 999 Verotusarvo, euroa","2019 1 000 - 4 999 Lukumäärä","2019 500 - 999 Kiinteistövero, euroa","2019 500 - 999 Verotusarvo, euroa","2019 500 - 999 Lukumäärä","2019 170 - 499 Kiinteistövero, euroa","2019 170 - 499 Verotusarvo, euroa","2019 170 - 499 Lukumäärä","2019 - 169 Kiinteistövero, euroa","2019 - 169 Verotusarvo, euroa","2019 - 169 Lukumäärä","2020 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2020 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2020 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2020 20 000 - Kiinteistövero, euroa","2020 20 000 - Verotusarvo, euroa","2020 20 000 - Lukumäärä","2020 5 000 - 19 999 Kiinteistövero, euroa","2020 5 000 - 19 999 Verotusarvo, euroa","2020 5 000 - 19 999 Lukumäärä","2020 1 000 - 4 999 Kiinteistövero, euroa","2020 1 000 - 4 999 Verotusarvo, euroa","2020 1 000 - 4 999 Lukumäärä","2020 500 - 999 Kiinteistövero, euroa","2020 500 - 999 Verotusarvo, euroa","2020 500 - 999 Lukumäärä","2020 170 - 499 Kiinteistövero, euroa","2020 170 - 499 Verotusarvo, euroa","2020 170 - 499 Lukumäärä","2020 - 169 Kiinteistövero, euroa","2020 - 169 Verotusarvo, euroa","2020 - 169 Lukumäärä","2021 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2021 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2021 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2021 20 000 - Kiinteistövero, euroa","2021 20 000 - Verotusarvo, euroa","2021 20 000 - Lukumäärä","2021 5 000 - 19 999 Kiinteistövero, euroa","2021 5 000 - 19 999 Verotusarvo, euroa","2021 5 000 - 19 999 Lukumäärä","2021 1 000 - 4 999 Kiinteistövero, euroa","2021 1 000 - 4 999 Verotusarvo, euroa","2021 1 000 - 4 999 Lukumäärä","2021 500 - 999 Kiinteistövero, euroa","2021 500 - 999 Verotusarvo, euroa","2021 500 - 999 Lukumäärä","2021 170 - 499 Kiinteistövero, euroa","2021 170 - 499 Verotusarvo, euroa","2021 170 - 499 Lukumäärä","2021 - 169 Kiinteistövero, euroa","2021 - 169 Verotusarvo, euroa","2021 - 169 Lukumäärä"
"495 - Multia","Seurakunnat",..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-
"495 - Multia","Muut",12437,-,19,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,1141,-,10,12267,-,19,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,991,-,10,12074,-,19,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,1049,-,10,12221,-,20,-,-,-,-,-,-,..,..,..,3345,-,5,..,..,..,916,-,10,11827,-,20,-,-,-,-,-,-,..,..,..,3213,-,5,..,..,..,908,-,10,11633,-,20,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,957,-,11,11395,1524707,20,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,958,95047,11,13271,1580872,23,-,-,-,-,-,-,..,..,..,2748,251167,5,..,..,..,1113,103839,12
"498 - Muonio","YHTEENSÄ",859216,-,2930,..,..,..,..,..,..,116255,-,56,66478,-,101,243819,-,923,157358,-,1836,912410,-,2945,..,..,..,110089,-,10,..,..,..,76242,-,114,252726,-,946,157686,-,1815,917294,-,2947,..,..,..,121525,-,12,..,..,..,77350,-,116,253658,-,948,157978,-,1812,967474,-,3017,..,..,..,126155,-,12,..,..,..,86145,-,130,279789,-,1035,152522,-,1776,954707,-,3021,..,..,..,124013,-,12,..,..,..,86383,-,130,276318,-,1027,153547,-,1791,967848,-,3025,..,..,..,124681,-,12,..,..,..,87744,-,132,284987,-,1049,151883,-,1767,984555,116496250,3096,..,..,..,..,..,..,117323,12200537,58,91477,11672430,138,282898,39753573,1037,153463,20210901,1845,1019040,120270407,3100,..,..,..,..,..,..,108018,11409480,58,97789,12480445,147,282466,39538026,1040,154298,20529579,1834
"498 - Muonio","Henkilöasiakkaat",428336,-,2708,-,-,-,-,-,-,13770,-,9,39879,-,62,221120,-,850,153567,-,1787,445440,-,2726,-,-,-,-,-,-,15395,-,9,46212,-,72,229833,-,873,154000,-,1772,448414,-,2729,-,-,-,-,-,-,13681,-,8,49736,-,77,230513,-,874,154484,-,1770,480238,-,2791,-,-,-,-,-,-,14680,-,9,60435,-,93,256819,-,963,148305,-,1726,476949,-,2799,-,-,-,-,-,-,13158,-,8,60107,-,93,254345,-,957,149339,-,1741,490440,-,2801,-,-,-,-,-,-,18304,-,12,61026,-,94,263874,-,982,147236,-,1713,493096,67590894,2876,-,-,-,-,-,-,17225,1686200,11,64926,8568302,100,261569,37532018,969,149376,19804375,1796,503628,68915028,2872,-,-,-,-,-,-,24422,2574938,16,68565,8992760,105,260584,37247673,971,150057,20099656,1780
"498 - Muonio","Asunto-osakeyhtiöt",26969,-,27,-,-,-,-,-,-,19899,-,11,4636,-,7,..,..,..,..,..,..,27033,-,27,-,-,-,-,-,-,18793,-,10,..,..,..,..,..,..,..,..,..,26835,-,27,-,-,-,-,-,-,18657,-,10,5683,-,8,..,..,..,..,..,..,28182,-,27,-,-,-,-,-,-,20488,-,11,5054,-,7,..,..,..,..,..,..,27521,-,27,-,-,-,-,-,-,19948,-,11,..,..,..,2505,-,7,..,..,..,28242,-,28,-,-,-,-,-,-,20096,-,11,..,..,..,3000,-,8,..,..,..,27919,3278849,28,-,-,-,-,-,-,..,..,..,5033,802054,7,2960,427404,8,..,..,..,26414,3122334,26,-,-,-,-,-,-,19666,2021744,11,..,..,..,3105,438823,8,..,..,..
"498 - Muonio","Osakeyhtiöt",130516,-,74,..,..,..,..,..,..,38659,-,15,9351,-,14,5663,-,20,1208,-,21,150859,-,71,..,..,..,..,..,..,41829,-,16,10464,-,15,5883,-,20,963,-,15,149798,-,71,..,..,..,..,..,..,38797,-,16,8250,-,12,6769,-,22,948,-,15,153631,-,78,..,..,..,..,..,..,40103,-,16,8670,-,13,5996,-,20,1633,-,23,145574,-,75,..,..,..,..,..,..,32505,-,14,7524,-,11,6280,-,21,1602,-,23,145373,-,76,..,..,..,..,..,..,35487,-,14,8432,-,12,5075,-,17,2032,-,27,163009,15810610,76,..,..,..,47396,4575501,6,30664,2920339,13,8382,861564,12,5858,587499,20,..,..,..,192084,18576820,78,..,..,..,65758,6322744,8,25670,2444745,12,..,..,..,5925,594555,20,1657,167847,23
"498 - Muonio","Keskinäiset kiinteistöosakeyhtiöt",60699,-,28,-,-,-,..,..,..,12475,-,7,4995,-,7,2513,-,8,..,..,..,64112,-,28,-,-,-,..,..,..,14125,-,8,4239,-,6,2588,-,8,..,..,..,63377,-,28,-,-,-,..,..,..,13973,-,8,4203,-,6,2557,-,8,..,..,..,66077,-,28,-,-,-,..,..,..,14566,-,8,4450,-,6,2658,-,8,..,..,..,66458,-,29,-,-,-,..,..,..,15298,-,8,4403,-,6,2988,-,9,..,..,..,67160,-,29,-,-,-,..,..,..,15469,-,8,4460,-,6,3003,-,9,..,..,..,66522,6443559,29,-,-,-,..,..,..,15334,1460383,8,4431,530173,6,2970,282867,9,..,..,..,67754,6646361,34,-,-,-,..,..,..,15031,1431532,8,6361,799394,9,3254,309902,10,..,..,..
"498 - Muonio","Muut kiinteistöosakeyhtiöt",138050,-,40,..,..,..,..,..,..,10244,-,5,..,..,..,7367,-,23,619,-,6,152586,-,40,..,..,..,..,..,..,10797,-,5,..,..,..,7480,-,23,631,-,6,149308,-,40,..,..,..,..,..,..,10658,-,5,..,..,..,7086,-,23,631,-,6,156173,-,40,..,..,..,..,..,..,12480,-,6,..,..,..,6930,-,22,681,-,6,154210,-,39,..,..,..,..,..,..,12288,-,6,..,..,..,6047,-,20,669,-,6,155873,-,39,..,..,..,..,..,..,12397,-,6,..,..,..,6079,-,20,770,-,6,156700,15680353,39,..,..,..,..,..,..,14523,2117478,6,..,..,..,6015,595135,20,759,72247,6,149265,14934376,36,..,..,..,..,..,..,..,..,..,3146,299607,5,5580,571524,18,594,56542,5
"498 - Muonio","Julkisyhteisöt ja niiden liikelaitokset",..,..,..,..,..,..,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-
"498 - Muonio","Seurakunnat",..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-
"498 - Muonio","Muut",28187,-,47,-,-,-,-,-,-,..,..,..,..,..,..,4440,-,14,1656,-,18,26381,-,47,-,-,-,-,-,-,13601,-,6,6915,-,9,4099,-,14,1766,-,18,33867,-,46,-,-,-,..,..,..,13559,-,6,..,..,..,3924,-,13,1591,-,17,35669,-,47,-,-,-,..,..,..,16136,-,8,..,..,..,4416,-,14,1565,-,17,38618,-,47,-,-,-,..,..,..,18480,-,8,..,..,..,4154,-,13,1600,-,17,35388,-,47,-,-,-,..,..,..,15894,-,8,..,..,..,3956,-,13,1508,-,17,32435,3356515,43,-,-,-,..,..,..,13621,1344972,7,..,..,..,3526,328651,11,1358,136585,16,33974,3505467,49,-,-,-,..,..,..,..,..,..,6755,768535,9,4018,375549,13,1509,159747,21
"499 - Mustasaari","YHTEENSÄ",3908182,-,13130,381869,-,6,291798,-,34,514826,-,254,414467,-,635,1704801,-,6134,600421,-,6067,4530059,-,13293,506008,-,8,395174,-,47,599092,-,303,556873,-,860,1937301,-,6741,535612,-,5334,4588655,-,13398,534081,-,10,396051,-,48,599844,-,307,567422,-,877,1955015,-,6810,536241,-,5346,4619202,-,13469,475093,-,8,441811,-,51,627118,-,322,571434,-,881,1964515,-,6849,539231,-,5358,4618401,-,13522,478933,-,9,420659,-,52,624909,-,317,587807,-,901,1963551,-,6863,542542,-,5380,4742760,-,13653,480464,-,9,444422,-,53,660232,-,335,631987,-,973,1986551,-,6939,539104,-,5344,4799587,666381757,13819,446082,47983423,8,473789,59164287,57,684770,95531331,353,629609,89678255,959,2021063,302342457,7011,544274,71682004,5431,4888304,676614519,13952,472887,50635949,8,482875,60275536,56,709179,98351167,354,647011,92150918,986,2024554,302440739,7032,551797,72760209,5516
"499 - Mustasaari","Henkilöasiakkaat",2695239,-,12608,-,-,-,-,-,-,76594,-,55,352513,-,555,1674148,-,6035,591984,-,5963,3073700,-,12770,-,-,-,..,..,..,..,..,..,505434,-,792,1907002,-,6645,527796,-,5245,3105468,-,12872,-,-,-,..,..,..,..,..,..,511270,-,802,1925845,-,6718,528278,-,5258,3130025,-,12940,-,-,-,..,..,..,..,..,..,514967,-,806,1938197,-,6765,530942,-,5269,3143278,-,12985,-,-,-,..,..,..,..,..,..,529496,-,824,1934273,-,6773,534660,-,5294,3226305,-,13110,-,-,-,..,..,..,..,..,..,569147,-,889,1960459,-,6856,531298,-,5258,3277045,471082044,13259,-,-,-,..,..,..,..,..,..,566782,81506583,878,1992228,298555331,6922,536335,69324845,5341,3299617,474165783,13364,-,-,-,..,..,..,..,..,..,578155,83104104,896,1992709,298485381,6934,543736,70462847,5419
"499 - Mustasaari","Asunto-osakeyhtiöt",422221,-,183,-,-,-,113913,-,16,279505,-,124,24591,-,29,..,..,..,..,..,..,474458,-,184,-,-,-,163867,-,23,288785,-,129,19004,-,23,..,..,..,..,..,..,471180,-,186,-,-,-,157511,-,22,291115,-,130,19303,-,24,..,..,..,..,..,..,473743,-,188,-,-,-,151888,-,21,297904,-,132,20962,-,26,..,..,..,..,..,..,470497,-,190,-,-,-,..,..,..,294818,-,132,21592,-,26,3913,-,10,..,..,..,486078,-,194,-,-,-,158624,-,22,301345,-,134,22621,-,28,..,..,..,..,..,..,496889,85511343,201,-,-,-,163637,28071727,23,305007,52703043,137,23791,4084479,29,..,..,..,..,..,..,495003,84972273,206,-,-,-,156156,26766172,22,307978,53179617,139,26123,4383936,33,4747,642548,12,-,-,-
"499 - Mustasaari","Osakeyhtiöt",472577,-,173,..,..,..,82357,-,10,85899,-,42,19665,-,27,17274,-,58,..,..,..,587047,-,174,..,..,..,129790,-,14,95888,-,46,18321,-,25,18220,-,57,..,..,..,586121,-,176,..,..,..,141375,-,15,95885,-,47,19759,-,27,17239,-,54,..,..,..,601043,-,177,..,..,..,133675,-,14,109112,-,51,21413,-,29,15663,-,50,..,..,..,597248,-,186,..,..,..,140534,-,16,..,..,..,23401,-,32,16940,-,52,2757,-,32,591344,-,187,..,..,..,138023,-,15,112594,-,52,24935,-,35,14784,-,47,..,..,..,567649,57446694,186,..,..,..,126635,12663491,14,112233,11550213,53,24779,2546405,33,16178,1877935,50,..,..,..,600915,60867358,196,..,..,..,139615,13961525,14,118744,12221003,54,23739,2527203,32,..,..,..,3220,354666,39
"499 - Mustasaari","Keskinäiset kiinteistöosakeyhtiöt",47162,-,19,-,-,-,..,..,..,17458,-,8,5259,-,7,..,..,..,-,-,-,65270,-,21,..,..,..,..,..,..,27146,-,12,..,..,..,..,..,..,-,-,-,70684,-,23,..,..,..,..,..,..,24855,-,12,3737,-,5,..,..,..,..,..,..,87361,-,26,..,..,..,31660,-,5,30884,-,16,..,..,..,..,..,..,-,-,-,84524,-,26,..,..,..,30110,-,5,29890,-,16,..,..,..,..,..,..,-,-,-,108420,-,27,..,..,..,..,..,..,37552,-,17,..,..,..,-,-,-,-,-,-,137015,14447752,34,..,..,..,45738,4573773,7,45093,4790104,20,..,..,..,-,-,-,..,..,..,156980,17345456,40,..,..,..,..,..,..,57840,6176421,23,4631,577006,6,..,..,..,..,..,..
"499 - Mustasaari","Muut kiinteistöosakeyhtiöt",109545,-,23,..,..,..,..,..,..,18393,-,9,..,..,..,..,..,..,..,..,..,132133,-,22,..,..,..,..,..,..,18237,-,9,..,..,..,..,..,..,..,..,..,150747,-,22,..,..,..,..,..,..,16023,-,8,..,..,..,..,..,..,..,..,..,142651,-,24,..,..,..,68968,-,6,15994,-,8,..,..,..,..,..,..,..,..,..,136384,-,24,..,..,..,65161,-,6,15835,-,8,..,..,..,..,..,..,..,..,..,142966,-,25,..,..,..,62928,-,6,19672,-,9,..,..,..,..,..,..,..,..,..,132476,16378641,26,..,..,..,75270,7527051,7,15915,1681048,8,..,..,..,1243,141278,5,..,..,..,112055,14310751,24,..,..,..,55794,5579418,6,14841,1571188,7,..,..,..,1192,135515,5,..,..,..
"499 - Mustasaari","Julkisyhteisöt ja niiden liikelaitokset",70373,-,8,..,..,..,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..,87598,-,9,..,..,..,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..,86446,-,8,..,..,..,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..,84751,-,7,..,..,..,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..,85265,-,7,..,..,..,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..,86186,-,6,..,..,..,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..,85837,8595073,7,..,..,..,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,84194,8419361,6,..,..,..,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..
"499 - Mustasaari","Seurakunnat",38199,-,7,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..,..,..,..,47247,-,7,..,..,..,..,..,..,..,..,..,-,-,-,..,..,..,..,..,..,46684,-,7,..,..,..,..,..,..,..,..,..,-,-,-,..,..,..,..,..,..,45390,-,6,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-,46272,-,6,..,..,..,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-,45579,-,7,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,45088,4556774,6,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-,43877,4435558,6,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-
"499 - Mustasaari","Muut",52866,-,109,-,-,-,..,..,..,20658,-,11,..,..,..,6920,-,22,5029,-,61,62607,-,106,-,-,-,..,..,..,29879,-,16,9014,-,13,7167,-,24,..,..,..,71325,-,104,-,-,-,..,..,..,26324,-,13,..,..,..,7145,-,24,4444,-,49,54239,-,101,-,-,-,..,..,..,22789,-,12,9617,-,14,6139,-,21,..,..,..,54932,-,98,-,-,-,..,..,..,24690,-,13,8896,-,13,6831,-,23,..,..,..,55882,-,97,-,-,-,..,..,..,26156,-,14,8675,-,12,6962,-,23,..,..,..,57588,8363436,100,-,-,-,..,..,..,29232,3581971,15,8373,837810,11,6469,1059736,21,..,..,..,95663,12097981,110,..,..,..,..,..,..,27550,3397076,14,..,..,..,7550,1063514,26,4473,1905949,53
"500 - Muurame","YHTEENSÄ",1897836,-,5077,289431,-,6,162095,-,19,310576,-,158,184147,-,275,747763,-,2702,203825,-,1917,1956016,-,5140,317482,-,6,174183,-,20,310615,-,160,194863,-,291,752186,-,2719,206687,-,1944,2060380,-,5206,384953,-,7,177849,-,21,315462,-,160,206058,-,308,768872,-,2772,207186,-,1938,2150553,-,5318,413960,-,7,199518,-,24,320003,-,163,215473,-,322,794262,-,2881,207337,-,1921,2251283,-,5398,445607,-,8,199038,-,25,337943,-,172,239729,-,361,829964,-,2999,199003,-,1833,2330419,-,5457,448524,-,8,216994,-,28,358344,-,184,247737,-,372,867465,-,3116,191353,-,1749,2359846,345748689,5571,435384,51481915,8,232568,27384096,30,369298,55399472,187,247891,37763360,371,874781,144820290,3136,199924,28899557,1839,2366756,346861726,5642,425180,50345781,8,249464,30453069,32,362241,53503287,185,239429,36349306,360,885016,146424353,3177,205426,29785929,1880
"500 - Muurame","Henkilöasiakkaat",1126963,-,4812,-,-,-,-,-,-,40708,-,28,149480,-,230,734868,-,2661,201906,-,1893,1142211,-,4869,-,-,-,-,-,-,42897,-,29,154951,-,239,739347,-,2678,205016,-,1923,1170468,-,4927,-,-,-,-,-,-,49154,-,31,160654,-,250,755019,-,2729,205641,-,1917,1211983,-,5033,-,-,-,-,-,-,56128,-,34,170399,-,263,779645,-,2836,205812,-,1900,1271613,-,5109,-,-,-,..,..,..,..,..,..,192930,-,301,816772,-,2957,197531,-,1812,1326272,-,5166,-,-,-,..,..,..,73887,-,48,200875,-,312,855659,-,3078,..,..,..,1341395,212269588,5273,-,-,-,..,..,..,72855,8570238,47,..,..,..,863714,143381297,3100,198205,28743304,1815,1351870,213734048,5338,-,-,-,..,..,..,75902,8804130,50,..,..,..,873460,144938312,3138,203379,29593009,1854
"500 - Muurame","Asunto-osakeyhtiöt",236357,-,127,-,-,-,46053,-,8,..,..,..,20907,-,27,2952,-,8,..,..,..,238593,-,131,-,-,-,46001,-,8,..,..,..,23297,-,30,3146,-,9,..,..,..,244857,-,133,-,-,-,40612,-,7,176388,-,86,24488,-,31,3368,-,9,-,-,-,250507,-,134,-,-,-,46832,-,8,174614,-,85,25909,-,33,3152,-,8,-,-,-,256892,-,135,-,-,-,46655,-,8,181993,-,87,25352,-,32,2892,-,8,-,-,-,272544,-,139,-,-,-,58214,-,10,185092,-,89,26616,-,33,2622,-,7,-,-,-,294094,54354075,141,-,-,-,63853,11973028,10,202937,37480325,93,24672,4439859,31,2632,460863,7,-,-,-,298424,55182860,143,-,-,-,80009,14976759,12,..,..,..,26068,4673852,33,2571,448543,7,..,..,..
"500 - Muurame","Osakeyhtiöt",207656,-,80,..,..,..,56165,-,5,53836,-,27,7695,-,10,6271,-,21,..,..,..,252789,-,82,..,..,..,48626,-,5,52540,-,28,9705,-,13,6235,-,21,..,..,..,272253,-,85,..,..,..,59820,-,7,..,..,..,13066,-,17,7059,-,23,..,..,..,283053,-,91,..,..,..,70889,-,8,..,..,..,11514,-,16,8416,-,27,911,-,13,290319,-,93,..,..,..,59747,-,7,48915,-,25,15387,-,20,7564,-,24,..,..,..,297964,-,90,..,..,..,72255,-,8,45725,-,23,14166,-,19,6301,-,21,..,..,..,305320,30506496,97,..,..,..,77416,7045194,9,48332,4493646,25,16419,1743570,22,5994,725208,20,..,..,..,304566,30158439,97,..,..,..,87860,7994615,11,39899,3732391,21,16678,1509941,23,6398,772424,22,..,..,..
"500 - Muurame","Keskinäiset kiinteistöosakeyhtiöt",79592,-,14,..,..,..,..,..,..,17389,-,8,..,..,..,..,..,..,-,-,-,77202,-,14,..,..,..,..,..,..,17181,-,8,..,..,..,..,..,..,-,-,-,132154,-,17,..,..,..,..,..,..,18404,-,9,..,..,..,..,..,..,-,-,-,164553,-,18,..,..,..,..,..,..,20610,-,9,..,..,..,..,..,..,-,-,-,177697,-,18,..,..,..,..,..,..,19008,-,9,..,..,..,..,..,..,-,-,-,183555,-,20,..,..,..,44411,-,5,19841,-,9,..,..,..,..,..,..,-,-,-,178979,16273410,22,..,..,..,41969,3815321,5,20618,1863490,10,..,..,..,..,..,..,-,-,-,174623,15877598,23,..,..,..,..,..,..,27966,2531775,12,..,..,..,..,..,..,-,-,-
